"forecast_date","location","target","target_end_date","type","quantile","value"
2021-08-23,"44","7 day ahead inc hosp",2021-08-30,"quantile","0.01",138.352851587524
2021-08-23,"44","8 day ahead inc hosp",2021-08-31,"quantile","0.01",175.653369017062
2021-08-23,"44","9 day ahead inc hosp",2021-09-01,"quantile","0.01",212.866591283119
2021-08-23,"44","10 day ahead inc hosp",2021-09-02,"quantile","0.01",249.568740719806
2021-08-23,"44","11 day ahead inc hosp",2021-09-03,"quantile","0.01",285.368547884104
2021-08-23,"44","12 day ahead inc hosp",2021-09-04,"quantile","0.01",319.884957486002
2021-08-23,"44","13 day ahead inc hosp",2021-09-05,"quantile","0.01",352.732384688768
2021-08-23,"44","14 day ahead inc hosp",2021-09-06,"quantile","0.01",383.512882131616
2021-08-23,"44","15 day ahead inc hosp",2021-09-07,"quantile","0.01",411.816610364266
2021-08-23,"44","16 day ahead inc hosp",2021-09-08,"quantile","0.01",437.232913774435
2021-08-23,"44","17 day ahead inc hosp",2021-09-09,"quantile","0.01",459.373323378679
2021-08-23,"44","18 day ahead inc hosp",2021-09-10,"quantile","0.01",477.904158801925
2021-08-23,"44","19 day ahead inc hosp",2021-09-11,"quantile","0.01",492.580901442673
2021-08-23,"44","20 day ahead inc hosp",2021-09-12,"quantile","0.01",503.272689957613
2021-08-23,"44","21 day ahead inc hosp",2021-09-13,"quantile","0.01",509.967369525982
2021-08-23,"44","22 day ahead inc hosp",2021-09-14,"quantile","0.01",512.755643666013
2021-08-23,"44","23 day ahead inc hosp",2021-09-15,"quantile","0.01",511.801577608095
2021-08-23,"44","24 day ahead inc hosp",2021-09-16,"quantile","0.01",507.310155219407
2021-08-23,"44","25 day ahead inc hosp",2021-09-17,"quantile","0.01",499.500105582771
2021-08-23,"44","26 day ahead inc hosp",2021-09-18,"quantile","0.01",488.58536050647
2021-08-23,"44","27 day ahead inc hosp",2021-09-19,"quantile","0.01",474.764696248262
2021-08-23,"44","28 day ahead inc hosp",2021-09-20,"quantile","0.01",458.217417858535
2021-08-23,"45","0 day ahead inc hosp",2021-08-23,"quantile","0.01",323.99780817642
2021-08-23,"45","1 day ahead inc hosp",2021-08-24,"quantile","0.01",221.85348502901
2021-08-23,"45","2 day ahead inc hosp",2021-08-25,"quantile","0.01",182.743225467966
2021-08-23,"45","3 day ahead inc hosp",2021-08-26,"quantile","0.01",156.560401288112
2021-08-23,"45","4 day ahead inc hosp",2021-08-27,"quantile","0.01",137.788907236467
2021-08-23,"45","5 day ahead inc hosp",2021-08-28,"quantile","0.01",124.132183071586
2021-08-23,"45","6 day ahead inc hosp",2021-08-29,"quantile","0.01",114.313013445427
2021-08-23,"45","7 day ahead inc hosp",2021-08-30,"quantile","0.01",107.496120709242
2021-08-23,"45","8 day ahead inc hosp",2021-08-31,"quantile","0.01",103.069775711933
2021-08-23,"45","9 day ahead inc hosp",2021-09-01,"quantile","0.01",100.543834399282
2021-08-23,"45","10 day ahead inc hosp",2021-09-02,"quantile","0.01",99.4944158696199
2021-08-23,"45","11 day ahead inc hosp",2021-09-03,"quantile","0.01",99.5301526075905
2021-08-23,"45","12 day ahead inc hosp",2021-09-04,"quantile","0.01",100.269896414038
2021-08-23,"45","13 day ahead inc hosp",2021-09-05,"quantile","0.01",101.327974706031
2021-08-23,"45","14 day ahead inc hosp",2021-09-06,"quantile","0.01",102.306357539313
2021-08-23,"45","15 day ahead inc hosp",2021-09-07,"quantile","0.01",102.795128042632
2021-08-23,"45","16 day ahead inc hosp",2021-09-08,"quantile","0.01",102.383558345034
2021-08-23,"45","17 day ahead inc hosp",2021-09-09,"quantile","0.01",100.683112366546
2021-08-23,"45","18 day ahead inc hosp",2021-09-10,"quantile","0.01",97.3600477974651
2021-08-23,"45","19 day ahead inc hosp",2021-09-11,"quantile","0.01",92.1697892634915
2021-08-23,"45","20 day ahead inc hosp",2021-09-12,"quantile","0.01",84.9814238101217
2021-08-23,"45","21 day ahead inc hosp",2021-09-13,"quantile","0.01",75.7827501668986
2021-08-23,"45","22 day ahead inc hosp",2021-09-14,"quantile","0.01",64.6644305637669
2021-08-23,"45","23 day ahead inc hosp",2021-09-15,"quantile","0.01",51.7904941040799
2021-08-23,"45","24 day ahead inc hosp",2021-09-16,"quantile","0.01",37.3658936891382
2021-08-23,"45","25 day ahead inc hosp",2021-09-17,"quantile","0.01",21.6093325970431
2021-08-23,"45","26 day ahead inc hosp",2021-09-18,"quantile","0.01",4.73472199232634
2021-08-23,"45","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"45","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"46","0 day ahead inc hosp",2021-08-23,"quantile","0.01",31.1009164079162
2021-08-23,"46","1 day ahead inc hosp",2021-08-24,"quantile","0.01",0
2021-08-23,"46","2 day ahead inc hosp",2021-08-25,"quantile","0.01",0
2021-08-23,"46","3 day ahead inc hosp",2021-08-26,"quantile","0.01",15.3785241489364
2021-08-23,"46","4 day ahead inc hosp",2021-08-27,"quantile","0.01",43.4305031277224
2021-08-23,"46","5 day ahead inc hosp",2021-08-28,"quantile","0.01",74.7233595267154
2021-08-23,"46","6 day ahead inc hosp",2021-08-29,"quantile","0.01",107.979994769458
2021-08-23,"46","7 day ahead inc hosp",2021-08-30,"quantile","0.01",142.365243111019
2021-08-23,"46","8 day ahead inc hosp",2021-08-31,"quantile","0.01",177.267482436658
2021-08-23,"46","9 day ahead inc hosp",2021-09-01,"quantile","0.01",212.196670861326
2021-08-23,"46","10 day ahead inc hosp",2021-09-02,"quantile","0.01",246.729024785587
2021-08-23,"46","11 day ahead inc hosp",2021-09-03,"quantile","0.01",280.473269129647
2021-08-23,"46","12 day ahead inc hosp",2021-09-04,"quantile","0.01",313.048343263487
2021-08-23,"46","13 day ahead inc hosp",2021-09-05,"quantile","0.01",344.068657307109
2021-08-23,"46","14 day ahead inc hosp",2021-09-06,"quantile","0.01",373.136259153187
2021-08-23,"46","15 day ahead inc hosp",2021-09-07,"quantile","0.01",399.841304901622
2021-08-23,"46","16 day ahead inc hosp",2021-09-08,"quantile","0.01",423.773134787012
2021-08-23,"46","17 day ahead inc hosp",2021-09-09,"quantile","0.01",444.543275969508
2021-08-23,"46","18 day ahead inc hosp",2021-09-10,"quantile","0.01",461.818044514291
2021-08-23,"46","19 day ahead inc hosp",2021-09-11,"quantile","0.01",475.352918556823
2021-08-23,"46","20 day ahead inc hosp",2021-09-12,"quantile","0.01",485.017033787397
2021-08-23,"46","21 day ahead inc hosp",2021-09-13,"quantile","0.01",490.798232715526
2021-08-23,"46","22 day ahead inc hosp",2021-09-14,"quantile","0.01",492.787216486377
2021-08-23,"46","23 day ahead inc hosp",2021-09-15,"quantile","0.01",491.148048253905
2021-08-23,"46","24 day ahead inc hosp",2021-09-16,"quantile","0.01",486.085710105513
2021-08-23,"46","25 day ahead inc hosp",2021-09-17,"quantile","0.01",477.818929640881
2021-08-23,"46","26 day ahead inc hosp",2021-09-18,"quantile","0.01",466.561637481771
2021-08-23,"46","27 day ahead inc hosp",2021-09-19,"quantile","0.01",452.512608996065
2021-08-23,"46","28 day ahead inc hosp",2021-09-20,"quantile","0.01",435.851148640912
2021-08-23,"47","0 day ahead inc hosp",2021-08-23,"quantile","0.01",359.037353736658
2021-08-23,"47","1 day ahead inc hosp",2021-08-24,"quantile","0.01",245.744299048989
2021-08-23,"47","2 day ahead inc hosp",2021-08-25,"quantile","0.01",195.883732902982
2021-08-23,"47","3 day ahead inc hosp",2021-08-26,"quantile","0.01",159.34899916595
2021-08-23,"47","4 day ahead inc hosp",2021-08-27,"quantile","0.01",130.623965692363
2021-08-23,"47","5 day ahead inc hosp",2021-08-28,"quantile","0.01",107.412046383126
2021-08-23,"47","6 day ahead inc hosp",2021-08-29,"quantile","0.01",88.4360010673826
2021-08-23,"47","7 day ahead inc hosp",2021-08-30,"quantile","0.01",72.8605283083284
2021-08-23,"47","8 day ahead inc hosp",2021-08-31,"quantile","0.01",60.0738762015224
2021-08-23,"47","9 day ahead inc hosp",2021-09-01,"quantile","0.01",49.5858789740544
2021-08-23,"47","10 day ahead inc hosp",2021-09-02,"quantile","0.01",40.9726350401483
2021-08-23,"47","11 day ahead inc hosp",2021-09-03,"quantile","0.01",33.8427572348734
2021-08-23,"47","12 day ahead inc hosp",2021-09-04,"quantile","0.01",27.8150787440003
2021-08-23,"47","13 day ahead inc hosp",2021-09-05,"quantile","0.01",22.5039094039464
2021-08-23,"47","14 day ahead inc hosp",2021-09-06,"quantile","0.01",17.5112027242047
2021-08-23,"47","15 day ahead inc hosp",2021-09-07,"quantile","0.01",12.4270263216165
2021-08-23,"47","16 day ahead inc hosp",2021-09-08,"quantile","0.01",6.84063784763489
2021-08-23,"47","17 day ahead inc hosp",2021-09-09,"quantile","0.01",0.363487778960007
2021-08-23,"47","18 day ahead inc hosp",2021-09-10,"quantile","0.01",0
2021-08-23,"47","19 day ahead inc hosp",2021-09-11,"quantile","0.01",0
2021-08-23,"47","20 day ahead inc hosp",2021-09-12,"quantile","0.01",0
2021-08-23,"47","21 day ahead inc hosp",2021-09-13,"quantile","0.01",0
2021-08-23,"47","22 day ahead inc hosp",2021-09-14,"quantile","0.01",0
2021-08-23,"47","23 day ahead inc hosp",2021-09-15,"quantile","0.01",0
2021-08-23,"47","24 day ahead inc hosp",2021-09-16,"quantile","0.01",0
2021-08-23,"47","25 day ahead inc hosp",2021-09-17,"quantile","0.01",0
2021-08-23,"47","26 day ahead inc hosp",2021-09-18,"quantile","0.01",0
2021-08-23,"47","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"47","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"48","0 day ahead inc hosp",2021-08-23,"quantile","0.01",1758.7419395549
2021-08-23,"48","1 day ahead inc hosp",2021-08-24,"quantile","0.01",1332.5992932589
2021-08-23,"48","2 day ahead inc hosp",2021-08-25,"quantile","0.01",981.069518143143
2021-08-23,"48","3 day ahead inc hosp",2021-08-26,"quantile","0.01",654.045174388132
2021-08-23,"48","4 day ahead inc hosp",2021-08-27,"quantile","0.01",346.009375204336
2021-08-23,"48","5 day ahead inc hosp",2021-08-28,"quantile","0.01",54.6648088894298
2021-08-23,"48","6 day ahead inc hosp",2021-08-29,"quantile","0.01",0
2021-08-23,"48","7 day ahead inc hosp",2021-08-30,"quantile","0.01",0
2021-08-23,"48","8 day ahead inc hosp",2021-08-31,"quantile","0.01",0
2021-08-23,"48","9 day ahead inc hosp",2021-09-01,"quantile","0.01",0
2021-08-23,"48","10 day ahead inc hosp",2021-09-02,"quantile","0.01",0
2021-08-23,"48","11 day ahead inc hosp",2021-09-03,"quantile","0.01",0
2021-08-23,"48","12 day ahead inc hosp",2021-09-04,"quantile","0.01",0
2021-08-23,"48","13 day ahead inc hosp",2021-09-05,"quantile","0.01",0
2021-08-23,"48","14 day ahead inc hosp",2021-09-06,"quantile","0.01",0
2021-08-23,"48","15 day ahead inc hosp",2021-09-07,"quantile","0.01",0
2021-08-23,"48","16 day ahead inc hosp",2021-09-08,"quantile","0.01",0
2021-08-23,"48","17 day ahead inc hosp",2021-09-09,"quantile","0.01",0
2021-08-23,"48","18 day ahead inc hosp",2021-09-10,"quantile","0.01",0
2021-08-23,"48","19 day ahead inc hosp",2021-09-11,"quantile","0.01",0
2021-08-23,"48","20 day ahead inc hosp",2021-09-12,"quantile","0.01",0
2021-08-23,"48","21 day ahead inc hosp",2021-09-13,"quantile","0.01",0
2021-08-23,"48","22 day ahead inc hosp",2021-09-14,"quantile","0.01",0
2021-08-23,"48","23 day ahead inc hosp",2021-09-15,"quantile","0.01",0
2021-08-23,"48","24 day ahead inc hosp",2021-09-16,"quantile","0.01",0
2021-08-23,"48","25 day ahead inc hosp",2021-09-17,"quantile","0.01",0
2021-08-23,"48","26 day ahead inc hosp",2021-09-18,"quantile","0.01",0
2021-08-23,"48","27 day ahead inc hosp",2021-09-19,"quantile","0.01",0
2021-08-23,"48","28 day ahead inc hosp",2021-09-20,"quantile","0.01",0
2021-08-23,"49","0 day ahead inc hosp",2021-08-23,"quantile","0.01",79.0764038252141
2021-08-23,"49","1 day ahead inc hosp",2021-08-24,"quantile","0.01",15.6437977897925
2021-08-23,"49","2 day ahead inc hosp",2021-08-25,"quantile","0.01",13.8618052052722
2021-08-23,"49","3 day ahead inc hosp",2021-08-26,"quantile","0.01",23.6238948390895
2021-08-23,"49","4 day ahead inc hosp",2021-08-27,"quantile","0.01",39.4140548172142
2021-08-23,"49","5 day ahead inc hosp",2021-08-28,"quantile","0.01",58.935814683671
2021-08-23,"49","6 day ahead inc hosp",2021-08-29,"quantile","0.01",80.9120452826352
2021-08-23,"49","7 day ahead inc hosp",2021-08-30,"quantile","0.01",104.507551564552
2021-08-23,"49","8 day ahead inc hosp",2021-08-31,"quantile","0.01",129.110683384711
2021-08-23,"49","9 day ahead inc hosp",2021-09-01,"quantile","0.01",154.231372102684
2021-08-23,"49","10 day ahead inc hosp",2021-09-02,"quantile","0.01",179.44580863818
2021-08-23,"49","11 day ahead inc hosp",2021-09-03,"quantile","0.01",204.362693704987
2021-08-23,"49","12 day ahead inc hosp",2021-09-04,"quantile","0.01",228.600943741073
2021-08-23,"49","13 day ahead inc hosp",2021-09-05,"quantile","0.01",251.774947208738
2021-08-23,"49","14 day ahead inc hosp",2021-09-06,"quantile","0.01",273.486731617246
2021-08-23,"49","15 day ahead inc hosp",2021-09-07,"quantile","0.01",293.326433957296
2021-08-23,"49","16 day ahead inc hosp",2021-09-08,"quantile","0.01",310.883376628456
2021-08-23,"49","17 day ahead inc hosp",2021-09-09,"quantile","0.01",325.769070229981
2021-08-23,"49","18 day ahead inc hosp",2021-09-10,"quantile","0.01",337.649815540224
2021-08-23,"49","19 day ahead inc hosp",2021-09-11,"quantile","0.01",346.281076681865
2021-08-23,"49","20 day ahead inc hosp",2021-09-12,"quantile","0.01",351.531976606427
2021-08-23,"49","21 day ahead inc hosp",2021-09-13,"quantile","0.01",353.390346358604
2021-08-23,"49","22 day ahead inc hosp",2021-09-14,"quantile","0.01",351.946876892724
2021-08-23,"49","23 day ahead inc hosp",2021-09-15,"quantile","0.01",347.365622445776
2021-08-23,"49","24 day ahead inc hosp",2021-09-16,"quantile","0.01",339.851557462121
2021-08-23,"49","25 day ahead inc hosp",2021-09-17,"quantile","0.01",329.623403172251
2021-08-23,"49","26 day ahead inc hosp",2021-09-18,"quantile","0.01",316.895085102604
2021-08-23,"49","27 day ahead inc hosp",2021-09-19,"quantile","0.01",301.865374799582
2021-08-23,"49","28 day ahead inc hosp",2021-09-20,"quantile","0.01",284.713574172679
2021-08-23,"51","0 day ahead inc hosp",2021-08-23,"quantile","0.01",175.052043730559
2021-08-23,"51","1 day ahead inc hosp",2021-08-24,"quantile","0.01",97.1192674806434
2021-08-23,"51","2 day ahead inc hosp",2021-08-25,"quantile","0.01",81.355300823315
2021-08-23,"51","3 day ahead inc hosp",2021-08-26,"quantile","0.01",77.6535762032338
2021-08-23,"51","4 day ahead inc hosp",2021-08-27,"quantile","0.01",80.4980467695948
2021-08-23,"51","5 day ahead inc hosp",2021-08-28,"quantile","0.01",87.592208435661
2021-08-23,"51","6 day ahead inc hosp",2021-08-29,"quantile","0.01",97.6588997607644
2021-08-23,"51","7 day ahead inc hosp",2021-08-30,"quantile","0.01",109.862894756334
2021-08-23,"51","8 day ahead inc hosp",2021-08-31,"quantile","0.01",123.592513684397
2021-08-23,"51","9 day ahead inc hosp",2021-09-01,"quantile","0.01",138.357659656931
2021-08-23,"51","10 day ahead inc hosp",2021-09-02,"quantile","0.01",153.734496691657
2021-08-23,"51","11 day ahead inc hosp",2021-09-03,"quantile","0.01",169.331699945905
2021-08-23,"51","12 day ahead inc hosp",2021-09-04,"quantile","0.01",184.768161646653
2021-08-23,"51","13 day ahead inc hosp",2021-09-05,"quantile","0.01",199.658247390605
2021-08-23,"51","14 day ahead inc hosp",2021-09-06,"quantile","0.01",213.603963166779
2021-08-23,"51","15 day ahead inc hosp",2021-09-07,"quantile","0.01",226.195425790906
2021-08-23,"51","16 day ahead inc hosp",2021-09-08,"quantile","0.01",237.021938832832
2021-08-23,"51","17 day ahead inc hosp",2021-09-09,"quantile","0.01",245.694995407259
2021-08-23,"51","18 day ahead inc hosp",2021-09-10,"quantile","0.01",251.880880153143
2021-08-23,"51","19 day ahead inc hosp",2021-09-11,"quantile","0.01",255.335042398851
2021-08-23,"51","20 day ahead inc hosp",2021-09-12,"quantile","0.01",255.926591646664
2021-08-23,"51","21 day ahead inc hosp",2021-09-13,"quantile","0.01",253.643346837055
2021-08-23,"51","22 day ahead inc hosp",2021-09-14,"quantile","0.01",248.57598816511
2021-08-23,"51","23 day ahead inc hosp",2021-09-15,"quantile","0.01",240.888560453563
2021-08-23,"51","24 day ahead inc hosp",2021-09-16,"quantile","0.01",230.786030077448
2021-08-23,"51","25 day ahead inc hosp",2021-09-17,"quantile","0.01",218.487111542849
2021-08-23,"51","26 day ahead inc hosp",2021-09-18,"quantile","0.01",204.205724996702
2021-08-23,"51","27 day ahead inc hosp",2021-09-19,"quantile","0.01",188.140637950793
2021-08-23,"51","28 day ahead inc hosp",2021-09-20,"quantile","0.01",170.471149624881
2021-08-23,"78","0 day ahead inc hosp",2021-08-23,"quantile","0.01",0
2021-08-23,"78","1 day ahead inc hosp",2021-08-24,"quantile","0.01",0
2021-08-23,"78","2 day ahead inc hosp",2021-08-25,"quantile","0.01",0
2021-08-23,"78","3 day ahead inc hosp",2021-08-26,"quantile","0.01",0
2021-08-23,"78","4 day ahead inc hosp",2021-08-27,"quantile","0.01",29.4240987989984
2021-08-23,"78","5 day ahead inc hosp",2021-08-28,"quantile","0.01",65.0165785204158
2021-08-23,"78","6 day ahead inc hosp",2021-08-29,"quantile","0.01",102.393602272307
2021-08-23,"78","7 day ahead inc hosp",2021-08-30,"quantile","0.01",140.720015013831
2021-08-23,"78","8 day ahead inc hosp",2021-08-31,"quantile","0.01",179.384204868742
2021-08-23,"78","9 day ahead inc hosp",2021-09-01,"quantile","0.01",217.896139724918
2021-08-23,"78","10 day ahead inc hosp",2021-09-02,"quantile","0.01",255.832045290301
2021-08-23,"78","11 day ahead inc hosp",2021-09-03,"quantile","0.01",292.800655326967
2021-08-23,"78","12 day ahead inc hosp",2021-09-04,"quantile","0.01",328.420917581267
2021-08-23,"78","13 day ahead inc hosp",2021-09-05,"quantile","0.01",362.307250084091
2021-08-23,"78","14 day ahead inc hosp",2021-09-06,"quantile","0.01",394.061708173568
2021-08-23,"78","15 day ahead inc hosp",2021-09-07,"quantile","0.01",423.274454929596
2021-08-23,"78","16 day ahead inc hosp",2021-09-08,"quantile","0.01",449.534837101375
2021-08-23,"78","17 day ahead inc hosp",2021-09-09,"quantile","0.01",472.454387898242
2021-08-23,"78","18 day ahead inc hosp",2021-09-10,"quantile","0.01",491.699428969192
2021-08-23,"78","19 day ahead inc hosp",2021-09-11,"quantile","0.01",507.025443568127
2021-08-23,"78","20 day ahead inc hosp",2021-09-12,"quantile","0.01",518.301572038438
2021-08-23,"78","21 day ahead inc hosp",2021-09-13,"quantile","0.01",525.515661077362
2021-08-23,"78","22 day ahead inc hosp",2021-09-14,"quantile","0.01",528.758415552496
2021-08-23,"78","23 day ahead inc hosp",2021-09-15,"quantile","0.01",528.193901874884
2021-08-23,"78","24 day ahead inc hosp",2021-09-16,"quantile","0.01",524.02710492369
2021-08-23,"78","25 day ahead inc hosp",2021-09-17,"quantile","0.01",516.476754625072
2021-08-23,"78","26 day ahead inc hosp",2021-09-18,"quantile","0.01",505.756783461961
2021-08-23,"78","27 day ahead inc hosp",2021-09-19,"quantile","0.01",492.065968198108
2021-08-23,"78","28 day ahead inc hosp",2021-09-20,"quantile","0.01",475.583614221228
2021-08-23,"50","0 day ahead inc hosp",2021-08-23,"quantile","0.01",8.09854668720621
2021-08-23,"50","1 day ahead inc hosp",2021-08-24,"quantile","0.01",0
2021-08-23,"50","2 day ahead inc hosp",2021-08-25,"quantile","0.01",0
2021-08-23,"50","3 day ahead inc hosp",2021-08-26,"quantile","0.01",3.45583570687967
